customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
2428-HYUNX,Male,Yes,No,No internet service,Two year,847.25,No
9214-EKVXR,Female,Yes,DSL,No,Month-to-month,44,No
3410-MHHUM,Female,Yes,Fiber optic,No,One year,4295.35,No
0568-ONFPC,Male,Yes,No,No internet service,Month-to-month,135,Yes
0733-VUNUW,Male,Yes,DSL,No,Month-to-month,1400.55,Yes
4550-EVXNY,Female,Yes,Fiber optic,No,Month-to-month,69.65,Yes
2122-YWVYA,Female,Yes,Fiber optic,No,Month-to-month,1380.4,No
2968-SSGAA,Female,Yes,Fiber optic,Yes,Month-to-month,1060.2,Yes
2296-DKZFP,Female,Yes,DSL,No,Two year,4386.2,No
4844-JJWUY,Female,Yes,Fiber optic,No,Month-to-month,86,Yes
6777-TGHTM,Female,Yes,Fiber optic,Yes,One year,5785.5,Yes
8909-BOLNL,Male,Yes,No,No internet service,One year,52.05,No
6603-YRDCJ,Male,Yes,DSL,No,Two year,2018.4,No
3538-WZPHD,Male,No,DSL,No,Month-to-month,79.45,Yes
3229-USWAR,Female,Yes,DSL,Yes,One year,2727.3,No
2138-VFAPZ,Female,Yes,No,No internet service,Two year,263.65,No
6131-JLWZM,Female,Yes,No,No internet service,Month-to-month,275.4,No
4785-QRJHC,Male,No,DSL,Yes,One year,2816.65,Yes
0269-XFESX,Male,Yes,No,No internet service,One year,538.5,No
1709-EJDOX,Female,Yes,No,No internet service,Two year,948.9,No
4316-XCSLJ,Male,Yes,DSL,No,Month-to-month,846.8,No
8610-WFCJF,Female,Yes,Fiber optic,Yes,Month-to-month,4783.5,Yes
9693-XMUOB,Male,No,DSL,Yes,Month-to-month,2997.45,No
0383-CLDDA,Female,Yes,DSL,Yes,Two year,5897.4,No
4905-JEFDW,Male,No,DSL,Yes,One year,470.6,Yes
2709-UQGNP,Male,Yes,DSL,No,Month-to-month,524.5,No
3549-ZTMNH,Male,Yes,No,No internet service,Two year,269.65,No
7881-INRLC,Male,Yes,Fiber optic,Yes,Month-to-month,4740,Yes
8033-ATFAS,Female,Yes,DSL,Yes,Month-to-month,2341.5,No
1635-NZATJ,Male,Yes,No,No internet service,Two year,1789.65,No
0562-HKHML,Male,Yes,No,No internet service,Two year,1626.4,No
8277-RVRSV,Female,Yes,No,No internet service,One year,800.3,No
9943-VSZUV,Male,Yes,Fiber optic,No,Month-to-month,5060.85,No
0117-LFRMW,Male,No,DSL,No,Month-to-month,1448.8,Yes
6172-FECYY,Male,Yes,Fiber optic,Yes,Month-to-month,4254.85,Yes
7054-ENNGU,Female,Yes,DSL,No,Month-to-month,466.6,No
1455-HFBXA,Male,Yes,Fiber optic,No,Two year,4627.8,No
9402-CXWPL,Female,Yes,Fiber optic,Yes,One year,6838.6,No
1628-BIZYP,Male,Yes,Fiber optic,No,Month-to-month,85,No
1965-AKTSX,Female,Yes,Fiber optic,No,Month-to-month,1101.85,Yes
0082-LDZUE,Male,Yes,DSL,No,Month-to-month,44.3,No
4786-UKSNZ,Male,Yes,No,No internet service,Month-to-month,20.2,Yes
5343-SGUBI,Female,Yes,Fiber optic,No,One year,4297.6,No
0856-NAOES,Male,Yes,DSL,Yes,Month-to-month,414.1,No
1976-AZZPJ,Male,No,DSL,No,Month-to-month,256.6,No
7248-VZQLC,Female,Yes,Fiber optic,No,Month-to-month,3969.35,Yes
6156-UZDLF,Female,Yes,Fiber optic,No,One year,2274.1,No
3099-OONVS,Male,Yes,DSL,No,Month-to-month,1296.8,No
9500-WBGRP,Male,Yes,No,No internet service,Two year,1268.85,No
5183-KLYEM,Female,Yes,Fiber optic,Yes,Two year,8192.6,No
5144-PQCDZ,Male,Yes,No,No internet service,Month-to-month,59.25,No
8514-VZHEB,Male,Yes,No,No internet service,Two year,1147.85,No
6625-IUTTT,Male,Yes,DSL,No,Two year,4361.55,No
9355-NPPFS,Female,Yes,Fiber optic,No,Month-to-month,2006.1,No
0068-FIGTF,Female,Yes,DSL,Yes,One year,2078.95,No
5965-GGPRW,Male,Yes,Fiber optic,Yes,Two year,7609.75,No
8035-PWSEV,Female,Yes,Fiber optic,No,Month-to-month,487.05,No
2236-HILPA,Male,Yes,No,No internet service,Two year,1218.45,No
1840-BIUOG,Male,Yes,DSL,Yes,One year,1416.2,No
1356-MKYSK,Male,Yes,DSL,Yes,Month-to-month,483.3,No
6080-LNESI,Male,Yes,No,No internet service,Two year,1234.6,No
1830-IPXVJ,Female,Yes,No,No internet service,Two year,1311.6,No
5828-DWPIL,Male,Yes,Fiber optic,No,Month-to-month,5618.3,No
8398-TBIYD,Female,Yes,Fiber optic,No,Two year,6185.15,No
0011-IGKFF,Male,Yes,Fiber optic,Yes,Month-to-month,1237.85,Yes
4192-GORJT,Male,Yes,Fiber optic,Yes,Month-to-month,498.1,Yes
6496-SLWHQ,Male,Yes,Fiber optic,Yes,Month-to-month,294.45,Yes
9912-GVSEQ,Female,Yes,Fiber optic,No,Month-to-month,2381.55,Yes
2931-FSOHN,Male,Yes,DSL,Yes,Month-to-month,788.35,No
9418-RUKPH,Female,Yes,No,No internet service,Two year,756.4,No
5383-MMTWC,Female,Yes,Fiber optic,No,Month-to-month,613.4,Yes
9971-ZWPBF,Male,Yes,Fiber optic,Yes,Month-to-month,3625.2,No
4712-AUQZO,Male,No,DSL,No,Month-to-month,550.35,No
9711-FJTBX,Male,Yes,Fiber optic,No,One year,4793.8,No
2908-ZTPNF,Female,No,DSL,No,Month-to-month,1267.2,No
7240-ETPTR,Female,No,DSL,Yes,Month-to-month,442.2,Yes
2202-CUYXZ,Male,Yes,Fiber optic,Yes,Month-to-month,84.85,Yes
5995-OIGLP,Male,Yes,DSL,No,Month-to-month,654.85,Yes
8421-WZOOW,Female,Yes,Fiber optic,Yes,Month-to-month,5567.45,No
6261-RCVNS,Female,Yes,DSL,No,One year,3160.55,Yes
7951-QKZPL,Female,Yes,No,No internet service,Two year,740.3,Yes
1414-YADCW,Male,Yes,Fiber optic,No,Two year,5706.2,No
8756-RDDLT,Female,No,DSL,No,Month-to-month,3085.35,No
2862-PFNIK,Male,No,DSL,No,Month-to-month,24.7,No
5816-QVHRX,Female,Yes,Fiber optic,Yes,Month-to-month,3541.4,No
4430-YHXGG,Female,Yes,No,No internet service,Month-to-month,84.2,No
6888-SBYAI,Male,Yes,DSL,No,Month-to-month,50.7,No
7395-XWZOY,Male,No,DSL,Yes,Month-to-month,1165.55,No
7169-YWAMK,Male,Yes,DSL,Yes,Two year,4855.35,No
3640-PHQXK,Female,Yes,Fiber optic,No,Month-to-month,2806.9,Yes
6877-LGWXO,Male,Yes,Fiber optic,No,Month-to-month,1422.65,Yes
6859-RKMZJ,Male,Yes,DSL,Yes,Month-to-month,608.15,No
2729-VNVAP,Female,Yes,No,No internet service,Two year,641.35,No
2957-JIRMN,Female,Yes,Fiber optic,Yes,One year,4959.15,No
2049-BAFNW,Female,No,DSL,No,Month-to-month,35.9,No
3842-QTGDL,Male,Yes,Fiber optic,No,Month-to-month,1321.3,No
7163-OCEQI,Male,Yes,DSL,Yes,One year,1663.75,No
9782-LGXMC,Female,Yes,DSL,No,Month-to-month,3024.15,No
5975-BAICR,Male,Yes,DSL,No,One year,2188.5,No
8019-ENHXU,Male,Yes,Fiber optic,No,Month-to-month,4138.05,Yes
5167-GBFRE,Male,No,DSL,No,Month-to-month,102.5,Yes
9033-EOXWV,Female,Yes,DSL,Yes,One year,872.65,Yes
4673-KKSLS,Female,Yes,Fiber optic,No,Month-to-month,2724.25,No
4853-OITSN,Male,Yes,Fiber optic,No,Month-to-month,413.25,No
9800-OUIGR,Male,Yes,No,No internet service,Two year,1374.2,No
1324-NLTJE,Female,Yes,DSL,No,Month-to-month,757.1,Yes
2324-EFHVG,Male,Yes,Fiber optic,Yes,Two year,6692.65,No
7094-MSZAO,Male,Yes,No,No internet service,Month-to-month,218.5,No
1522-VVDMG,Male,Yes,Fiber optic,Yes,Month-to-month,608.8,Yes
6907-CQGPN,Male,No,DSL,No,Month-to-month,1004.75,No
0780-XNZFN,Male,Yes,No,No internet service,Two year,1125.6,No
0239-OXEXL,Female,Yes,Fiber optic,No,Month-to-month,3847.6,No
2675-IJRGJ,Male,Yes,No,No internet service,Two year,978,No
7049-GKVZY,Female,Yes,DSL,Yes,One year,1387.35,No
8577-QSOCG,Female,Yes,No,No internet service,Two year,746.05,No
3721-CNZHX,Male,Yes,No,No internet service,One year,304.6,No
0212-ISBBF,Female,No,DSL,Yes,Month-to-month,1098.85,No
9185-TQCVP,Male,Yes,Fiber optic,No,Month-to-month,1139.2,Yes
3585-YNADK,Female,Yes,DSL,Yes,One year,4368.95,No
5271-DBYSJ,Male,Yes,Fiber optic,No,Month-to-month,827.7,No
1099-GODLO,Female,Yes,No,No internet service,Two year,20.35,No
6828-HMKWP,Male,Yes,No,No internet service,Two year,262.05,No
5567-WSELE,Male,Yes,Fiber optic,Yes,Month-to-month,279.55,Yes
1472-TNCWL,Male,Yes,Fiber optic,Yes,Month-to-month,3512.5,No
8063-RJYNF,Male,Yes,Fiber optic,Yes,Month-to-month,1483.25,Yes
0687-ZVTHB,Male,Yes,DSL,No,One year,4653.85,Yes
2080-GKCWQ,Male,Yes,Fiber optic,No,Month-to-month,151.75,No
9661-ACXBS,Female,Yes,Fiber optic,Yes,Month-to-month,4400.75,Yes
2193-SFWQW,Male,Yes,Fiber optic,Yes,Two year,8033.1,No
5656-JAMLX,Male,Yes,No,No internet service,Two year,1253.65,No
3462-BJQQA,Female,Yes,Fiber optic,Yes,Month-to-month,552.65,No
0442-TDYUO,Male,Yes,No,No internet service,Two year,1036,No
6733-LRIZX,Male,Yes,Fiber optic,Yes,Two year,4025.5,No
9503-XJUME,Male,Yes,No,No internet service,One year,928.4,No
4367-NHWMM,Female,No,DSL,No,Month-to-month,24.9,No
3727-RJMEO,Male,Yes,Fiber optic,Yes,Month-to-month,460.25,Yes
3779-OSWCF,Female,Yes,DSL,Yes,Two year,6506.15,No
6736-DHUQI,Female,Yes,Fiber optic,No,One year,5598.3,No
3915-ODIYG,Male,Yes,DSL,No,One year,4374.55,No
1360-RCYRT,Male,No,DSL,No,Month-to-month,678.75,No
2724-FJDYW,Male,No,DSL,Yes,One year,2191.7,No
4451-RWASJ,Male,Yes,No,No internet service,One year,239.75,No
6646-VRFOL,Male,Yes,Fiber optic,Yes,Month-to-month,5485.5,Yes
3460-TJBWI,Male,Yes,No,No internet service,Two year,609.05,No
5917-HBSDW,Female,Yes,No,No internet service,Month-to-month,683.75,No
5685-IIXLY,Female,Yes,Fiber optic,No,Month-to-month,404.2,Yes
5671-UUNXD,Female,Yes,Fiber optic,Yes,One year,5189.75,No
0956-ACVZC,Female,Yes,Fiber optic,Yes,One year,5060.9,No
2325-NBPZG,Female,Yes,Fiber optic,No,Month-to-month,233.65,No
4250-ZBWLV,Male,Yes,Fiber optic,Yes,One year,7176.55,Yes
4482-FTFFX,Male,Yes,DSL,No,Month-to-month,291.45,No
8859-DZTGQ,Male,Yes,No,No internet service,Two year,689.75,No
0440-MOGPM,Female,Yes,DSL,Yes,One year,3263.9,No
0020-JDNXP,Female,No,DSL,Yes,One year,1993.2,No
3752-CQSJI,Female,Yes,No,No internet service,Month-to-month,254.5,No
5025-GOOKI,Female,Yes,No,No internet service,Month-to-month,347.65,No
4698-KVLLG,Female,Yes,No,No internet service,Two year,967.9,No
5095-AESKG,Female,Yes,Fiber optic,No,Month-to-month,242.95,Yes
2887-JPYLU,Female,Yes,DSL,No,Month-to-month,1841.9,No
4770-QAZXN,Female,Yes,No,No internet service,Month-to-month,232.1,No
4896-CPRPF,Male,Yes,No,No internet service,Two year,809.25,No
1871-MOWRM,Male,Yes,Fiber optic,No,Month-to-month,866.45,Yes
9714-EDSUC,Male,Yes,Fiber optic,No,Month-to-month,360.55,No
2027-OAQQC,Female,No,DSL,Yes,Month-to-month,2076.2,Yes
0282-NVSJS,Female,No,DSL,No,Month-to-month,355.9,No
9090-SGQXL,Male,Yes,Fiber optic,Yes,Month-to-month,7299.65,Yes
6595-YGXIT,Male,Yes,Fiber optic,Yes,Month-to-month,2291.2,Yes
7353-YOWFP,Female,Yes,No,No internet service,One year,129.15,No
9835-ZIITK,Male,Yes,Fiber optic,Yes,One year,7491.75,Yes
8008-ESFLK,Female,Yes,Fiber optic,Yes,One year,5835.5,No
7537-CBQUZ,Male,Yes,Fiber optic,Yes,Month-to-month,7031.45,No
1555-DJEQW,Female,Yes,Fiber optic,Yes,Two year,7723.9,Yes
5649-TJHOV,Male,No,DSL,No,Month-to-month,1032,Yes
0519-XUZJU,Female,Yes,Fiber optic,No,Month-to-month,70.75,Yes
3363-EWLGO,Female,Yes,No,No internet service,Month-to-month,109.6,No
4750-UKWJK,Female,Yes,No,No internet service,One year,727.8,No
6338-AVWCY,Male,No,DSL,Yes,Month-to-month,130.75,Yes
1689-YQBYY,Female,Yes,Fiber optic,No,Month-to-month,893,No
4487-ZYJZK,Female,Yes,No,No internet service,One year,763.1,No
2959-FENLU,Female,Yes,Fiber optic,No,Month-to-month,781.4,No
0708-LGSMF,Male,Yes,DSL,No,Month-to-month,902.25,No
9253-QXKBE,Male,Yes,Fiber optic,Yes,Month-to-month,2653.65,Yes
7634-HLQJR,Female,Yes,No,No internet service,Two year,1016.7,No
0487-RPVUM,Male,Yes,Fiber optic,Yes,Month-to-month,5943.65,No
4079-ULGFR,Male,Yes,No,No internet service,Month-to-month,275.7,No
2516-XSJKX,Female,Yes,DSL,Yes,Two year,3126.45,No
0057-QBUQH,Female,Yes,No,No internet service,Two year,1070.15,No
9445-SZLCH,Female,Yes,Fiber optic,Yes,Month-to-month,3457.9,Yes
6599-SFQVE,Female,Yes,DSL,No,Month-to-month,340.4,No
8331-ZXFOE,Female,Yes,DSL,No,One year,4299.2,No
4003-FUSHP,Male,Yes,DSL,Yes,Month-to-month,1093.2,No
0356-ERHVT,Male,Yes,DSL,No,Month-to-month,521.9,No
7325-ENZFI,Female,No,DSL,No,One year,1630.4,No
4884-ZTHVF,Female,Yes,Fiber optic,Yes,Month-to-month,713.6,No
3920-HIHMQ,Female,Yes,DSL,No,Month-to-month,1265.65,No
3055-OYMSE,Female,Yes,Fiber optic,No,Month-to-month,4003.85,No
0613-WUXUM,Female,Yes,No,No internet service,Two year,1401.4,No
7568-PODML,Male,No,DSL,Yes,Month-to-month,45.3,Yes
4458-KVRBJ,Male,Yes,No,No internet service,Two year,1510.5,No
5349-IECLD,Male,Yes,Fiber optic,Yes,Month-to-month,178.1,Yes
1397-XKKWR,Male,No,DSL,No,One year,264.8,No
3945-GFWQL,Female,Yes,DSL,No,Month-to-month,480.6,Yes
8097-OMULG,Male,Yes,DSL,Yes,One year,4541.9,No
6013-BHCAW,Male,Yes,DSL,Yes,Two year,4976.15,No
0401-WDBXM,Male,Yes,Fiber optic,Yes,Two year,7542.25,No
3387-PLKUI,Female,Yes,No,No internet service,Month-to-month,251.25,No
6096-EGVTU,Female,Yes,No,No internet service,One year,1595.5,No
3797-VTIDR,Male,No,DSL,No,Month-to-month,23.45,Yes
5081-NWSUP,Female,Yes,DSL,No,One year,685.55,No
2580-ATZSQ,Female,Yes,DSL,No,One year,3874.1,No
8085-MSNLK,Female,Yes,Fiber optic,Yes,Two year,6891.4,No
9691-HKOVS,Female,Yes,DSL,Yes,One year,4916.95,No
9881-VCZEP,Female,Yes,DSL,No,Month-to-month,1373,No
9526-BIHHD,Male,No,DSL,No,Month-to-month,29.7,Yes
8757-TFHHJ,Male,Yes,DSL,No,Month-to-month,49.8,No
4523-WXCEF,Female,Yes,Fiber optic,Yes,Month-to-month,6039.9,Yes
1468-DEFNC,Male,Yes,No,No internet service,Two year,1548.65,No
5119-KEPFY,Male,Yes,Fiber optic,Yes,Month-to-month,3440.25,No
8364-TRMMK,Female,Yes,DSL,No,Month-to-month,151.3,Yes
0916-KNFAJ,Male,Yes,DSL,No,Two year,4226.7,No
8319-QBEHW,Male,No,DSL,Yes,One year,1023.75,No
3063-QFSZL,Female,Yes,DSL,No,Month-to-month,55.4,Yes
8775-LHDJH,Female,Yes,Fiber optic,Yes,Month-to-month,90.6,Yes
9625-QNLUX,Male,Yes,Fiber optic,Yes,Two year,7074.4,No
3097-NQYSN,Male,Yes,Fiber optic,Yes,Month-to-month,156.35,Yes
4024-CSNBY,Female,Yes,Fiber optic,No,Two year,6849.75,No
7110-BDTWG,Female,No,DSL,No,Two year,3263.6,No
7493-GVFIO,Male,Yes,No,No internet service,Two year,1252.85,No
0690-SRQID,Male,Yes,No,No internet service,Month-to-month,67.55,No
9605-WGJVW,Female,Yes,Fiber optic,No,Month-to-month,70.2,No
9114-DPSIA,Male,Yes,DSL,No,Two year,5750,No
4700-UBQMV,Male,Yes,DSL,Yes,One year,1549.75,No
7711-GQBZC,Female,Yes,No,No internet service,Two year,1810.55,No
3565-UNoCC,Female,Yes,Fiber optic,Yes,Month-to-month,2952.85,Yes
4627-MIHJH,Female,Yes,Fiber optic,Yes,Two year,7467.55,No
9795-NREXC,Female,Yes,DSL,Yes,Two year,5484.4,No
8573-CGOCC,Male,Yes,No,No internet service,Month-to-month,294.9,No
7356-AYNJP,Female,Yes,No,No internet service,One year,97.5,No
9249-FXSCK,Female,Yes,Fiber optic,Yes,One year,5916.45,Yes
5493-SDRDQ,Male,Yes,DSL,No,Month-to-month,113.35,Yes
6286-SUUWT,Male,Yes,No,No internet service,Month-to-month,19.95,No
4819-HJPIW,Male,No,DSL,No,Month-to-month,476.8,No
8654-DHAOW,Female,Yes,DSL,No,Month-to-month,101.65,No
5438-QMDDL,Female,Yes,DSL,No,Month-to-month,1130.85,No
9812-GHVRI,Female,Yes,Fiber optic,No,Month-to-month,3532.25,No
5553-AOINX,Female,Yes,Fiber optic,Yes,One year,6891.45,No
1228-ZLNBX,Male,Yes,Fiber optic,No,Month-to-month,1570.7,No
4226-KKDON,Male,Yes,DSL,Yes,Month-to-month,520.95,No
3831-YCPUO,Female,Yes,Fiber optic,Yes,Two year,7854.9,No
7445-WMRBW,Female,Yes,DSL,Yes,One year,3581.4,No
3308-DGHKL,Male,Yes,No,No internet service,Two year,1447.9,No
9924-JPRMC,Male,Yes,Fiber optic,Yes,Two year,8547.15,No
0080-EMYVY,Female,Yes,DSL,No,One year,727.85,No
6218-KNUBD,Male,Yes,DSL,Yes,Month-to-month,357.6,No
7337-CINUD,Female,Yes,No,No internet service,Two year,159.35,No
7609-NRNCA,Female,Yes,No,No internet service,One year,280.85,No
0623-EJQEG,Male,Yes,Fiber optic,No,One year,6069.25,No
7153-CHRBV,Female,Yes,DSL,No,One year,3274.35,No
0871-URUWO,Male,Yes,Fiber optic,Yes,Month-to-month,1359,Yes
9190-MFJLN,Male,Yes,Fiber optic,Yes,Month-to-month,1777.9,Yes
6198-PNNSZ,Female,Yes,Fiber optic,Yes,One year,6109.65,No
3317-VLGQT,Female,Yes,Fiber optic,No,Month-to-month,1122.4,No
4132-POCZS,Male,No,DSL,No,Month-to-month,2020.9,No
5614-DNZCE,Female,Yes,DSL,No,Two year,3795.45,No
1095-JUDTC,Female,Yes,Fiber optic,Yes,Month-to-month,4504.55,Yes
3896-RCYYE,Female,No,DSL,Yes,Month-to-month,3579.15,No
9638-JIQYA,Male,No,DSL,No,Month-to-month,49.7,No
3258-SANFR,Male,Yes,DSL,No,Month-to-month,276.5,No
3726-TBHQT,Male,Yes,Fiber optic,Yes,Two year,8175.9,No
3190-ITQXP,Female,Yes,No,No internet service,Two year,890.35,No
0870-VEMYL,Female,Yes,DSL,No,Month-to-month,259.8,Yes
4833-QTJNo,Male,Yes,Fiber optic,No,Month-to-month,5588.8,No
3039-MJSLN,Male,Yes,No,No internet service,Month-to-month,50.6,No
0178-CIIKR,Female,Yes,No,No internet service,Month-to-month,58,No
5385-SUIRI,Male,Yes,Fiber optic,Yes,Month-to-month,5568.35,Yes
3982-XWFZQ,Female,Yes,DSL,No,Month-to-month,2203.65,Yes
5774-QPLTF,Male,Yes,No,No internet service,One year,938.95,No
2322-VCZHZ,Male,Yes,Fiber optic,No,Month-to-month,2024.1,No
5010-IPEAQ,Female,No,DSL,Yes,Two year,3623.95,No
4009-ALQFH,Female,Yes,Fiber optic,Yes,Month-to-month,2369.05,Yes
6383-ZTSIW,Female,Yes,Fiber optic,Yes,One year,3877.95,No
8990-YOZLV,Female,Yes,DSL,No,Two year,4577.9,No
3069-SSVSN,Female,No,DSL,No,One year,25.85,No
5222-IMUKT,Male,Yes,Fiber optic,Yes,Month-to-month,2871.5,No
3627-FCRDW,Female,Yes,Fiber optic,No,Month-to-month,672.55,Yes
7562-GSUHK,Female,Yes,Fiber optic,No,Month-to-month,1573.7,Yes
6685-XSHHU,Male,Yes,No,No internet service,Two year,1270.55,No
8901-UPRHR,Female,Yes,Fiber optic,Yes,Two year,7711.45,No
4903-UYAVB,Male,Yes,No,No internet service,Month-to-month,126.05,Yes
0118-JPNoY,Female,Yes,Fiber optic,Yes,Month-to-month,2193.65,No
6776-TLWOI,Male,Yes,No,No internet service,Month-to-month,64.55,Yes
3845-FXCYS,Male,Yes,No,No internet service,Month-to-month,31.2,No
5857-XRECV,Female,Yes,No,No internet service,One year,38.25,No
0725-CXOTM,Female,Yes,DSL,Yes,One year,3348.1,No
4343-EJVQB,Male,Yes,Fiber optic,No,Month-to-month,533.6,No
9000-PLFUZ,Female,No,DSL,Yes,Two year,2907.55,No
3427-GGZZI,Female,Yes,Fiber optic,No,Month-to-month,1620.8,No
7779-ORAEL,Male,Yes,DSL,No,Two year,3480.35,No
0644-OQMDK,Male,Yes,Fiber optic,No,Month-to-month,293.85,No
4077-CROMM,Female,Yes,Fiber optic,Yes,Month-to-month,3243.45,Yes
3154-CFSZG,Male,Yes,Fiber optic,No,Month-to-month,4137.2,No
2868-MZAGQ,Male,Yes,Fiber optic,No,Month-to-month,79.25,Yes
4847-QNoKA,Female,Yes,DSL,No,Month-to-month,44.9,Yes
2220-IAHLS,Female,Yes,No,No internet service,Month-to-month,19.4,No
1658-XUHBX,Female,Yes,Fiber optic,No,Month-to-month,5348.65,No
6379-RXJRQ,Male,Yes,Fiber optic,No,Month-to-month,659.65,Yes
2378-HTWFW,Male,Yes,Fiber optic,No,Month-to-month,3180.5,No
8650-RHRKE,Male,No,DSL,No,Month-to-month,118.5,Yes
4377-VDHYI,Male,Yes,Fiber optic,No,One year,3023.85,No
0475-RIJEP,Male,Yes,Fiber optic,No,Month-to-month,3365.85,Yes
1260-TTRXI,Male,Yes,DSL,No,Month-to-month,195.3,Yes
3719-TDVQB,Female,Yes,No,No internet service,Two year,1031.1,No
6328-ZPBGN,Female,Yes,Fiber optic,Yes,Month-to-month,997.65,Yes
0201-MIBOL,Female,Yes,Fiber optic,Yes,Two year,6471.85,No
4937-QPZPO,Male,Yes,Fiber optic,Yes,One year,6241.35,No
2925-VDZHY,Male,Yes,DSL,Yes,Two year,6501.35,No
6981-TDRFT,Male,No,DSL,Yes,One year,2317.1,No
3413-CSSTH,Male,Yes,DSL,No,Month-to-month,2237.55,No
8033-VCZGH,Male,Yes,Fiber optic,Yes,One year,5231.3,No
4789-KWMXN,Male,Yes,Fiber optic,Yes,One year,5275.8,Yes
0224-NIJLP,Male,Yes,No,No internet service,Two year,165.5,No
7542-CYDDM,Male,Yes,No,No internet service,Month-to-month,358.5,No
4718-WXBGI,Male,Yes,DSL,Yes,Two year,6614.9,No
2867-UIMSS,Male,Yes,Fiber optic,No,Month-to-month,80.5,Yes
8495-PRWFH,Female,Yes,DSL,No,Month-to-month,2421.75,No
0439-IFYUN,Female,Yes,Fiber optic,No,Month-to-month,1294.6,No
5716-LIBJC,Female,Yes,Fiber optic,Yes,One year,1299.1,No
2868-LLSKM,Female,Yes,Fiber optic,No,One year,5733.4,No
8111-RKSPX,Male,Yes,Fiber optic,No,Month-to-month,305.55,Yes
2988-QRAJY,Male,Yes,Fiber optic,Yes,Two year,7430.75,No
1585-MQSSU,Male,Yes,DSL,No,Month-to-month,900.5,Yes
0071-NDAFP,Male,Yes,No,No internet service,Two year,630.6,No
2856-NNASM,Male,Yes,Fiber optic,Yes,Month-to-month,3856.75,Yes
7328-ZJAJO,Female,Yes,No,No internet service,Two year,1222.65,No
6458-CYIDZ,Female,Yes,Fiber optic,No,Month-to-month,374.8,No
8559-CIZFV,Male,Yes,DSL,Yes,One year,1625,Yes
1090-PYKCI,Female,Yes,Fiber optic,Yes,One year,7234.8,No
3058-WQDRE,Male,No,DSL,No,Month-to-month,331.85,No
7547-EKNFS,Male,Yes,Fiber optic,Yes,Month-to-month,3959.35,Yes
2279-AXJJK,Male,Yes,Fiber optic,No,Month-to-month,5088.4,No
6769-DYBQN,Male,Yes,Fiber optic,No,Month-to-month,3969.4,Yes
0909-SELIE,Male,Yes,DSL,No,Two year,4860.85,No
3417-TSCIC,Male,No,DSL,No,One year,788.05,No
1042-HFUCW,Female,Yes,DSL,No,One year,1266.35,No
4439-JMPMT,Female,Yes,Fiber optic,Yes,Month-to-month,470.95,Yes
6537-OTKMY,Male,No,DSL,Yes,One year,688.2,No
8999-EXMNo,Female,Yes,No,No internet service,Two year,387.7,No
6725-TPKJO,Male,Yes,No,No internet service,Two year,845.25,No
2446-BEGGB,Female,Yes,Fiber optic,Yes,Month-to-month,560.6,Yes
7162-WPHPM,Male,Yes,DSL,No,Two year,4230.25,No
1599-MMYRQ,Male,Yes,Fiber optic,No,One year,4983.05,No
8821-KVZKQ,Female,No,DSL,Yes,One year,4113.15,No
1496-GGSUK,Female,No,DSL,No,Month-to-month,25.7,Yes
6434-TTGJP,Male,No,DSL,No,Two year,521,No
0042-JVWOJ,Male,Yes,No,No internet service,One year,471.85,No
0130-SXOUN,Male,Yes,Fiber optic,No,Month-to-month,5976.9,No
2575-GFSOE,Female,Yes,Fiber optic,No,Month-to-month,506.9,Yes
2330-PQGDQ,Male,Yes,Fiber optic,No,One year,4299.75,No
1452-UZOSF,Male,Yes,Fiber optic,Yes,Two year,7548.6,No
2097-YVPKN,Male,Yes,No,No internet service,Two year,1654.75,No
2842-JTCCU,Male,Yes,DSL,No,Month-to-month,80.35,Yes
8597-CTXVJ,Male,Yes,DSL,No,One year,4551.5,No
6631-HMANX,Male,Yes,DSL,Yes,Two year,6227.5,No
9962-BFPDU,Female,Yes,No,No internet service,Month-to-month,20.05,No
3296-SILRA,Female,Yes,Fiber optic,No,Month-to-month,76.4,Yes
9681-OXGVC,Female,Yes,Fiber optic,Yes,Month-to-month,514,Yes
6394-HHHZM,Male,Yes,No,No internet service,Month-to-month,57.5,No
5995-LFTLE,Male,Yes,No,No internet service,Two year,1474.35,No
5180-UCIIQ,Male,No,DSL,No,Month-to-month,880.2,Yes
1932-UEDCX,Male,Yes,Fiber optic,Yes,Month-to-month,3270.25,No
7153-OANIO,Male,Yes,Fiber optic,No,Month-to-month,69.95,Yes
5188-HGMLP,Male,Yes,Fiber optic,No,Month-to-month,3919.15,No
0665-XHDJU,Male,Yes,Fiber optic,Yes,Two year,7285.7,No
6521-YYTYI,Male,Yes,Fiber optic,Yes,Month-to-month,93.3,Yes
8878-HMWBV,Male,Yes,DSL,No,Month-to-month,169.05,Yes
8265-HKSOW,Female,Yes,Fiber optic,No,Two year,7658.3,No
3544-FBCAS,Female,Yes,DSL,Yes,Two year,5959.3,No
5331-RGMTT,Male,Yes,Fiber optic,Yes,Month-to-month,5295.7,No
4759-PXTAN,Female,Yes,DSL,Yes,One year,4693.2,No
7054-DMVAS,Male,Yes,DSL,Yes,Two year,3512.9,No
3428-MMGUB,Male,Yes,Fiber optic,Yes,Two year,5231.2,No
6549-BTYPG,Female,No,DSL,Yes,Two year,3603.45,No
7823-JSOAG,Male,Yes,Fiber optic,No,Month-to-month,217.45,No
